hr,fr,jr,flr,jaw_angle,temple_ratio,chin_ratio,label
1.4128154599046832,0.8398142354979391,0.8932176478944173,1.4073932505884021,91.77998231054856,1.0038526611620553,0.7977563222556506,Heart
1.213511957701307,0.8574533350837146,0.851643434394331,1.1940997068076435,93.81022095139406,1.0162568090277493,0.7561479936853787,Heart
1.0344465514574746,0.8346753459586878,0.8906051650405681,1.0247309312681563,113.43297356731671,1.00948114270084,0.7953092788149704,Heart
0.8603230393638415,0.823669405528287,0.8612229704353284,0.8503656734279336,121.91750795750157,1.0117095106811738,0.7695703368237141,Heart
1.2037696520253878,0.8374999391765754,0.8898768728174774,1.2018374367335773,93.83127161852055,1.0016077176769114,0.7974028748682562,Heart
0.8832773515369465,0.8707202181444953,0.8776189079444391,0.8695284501639585,115.5094612456382,1.015811905142834,0.7919774684727655,Heart
0.8272679291953469,0.851199163425921,0.8716927286661084,0.8187320331997898,120.29896195685016,1.0104257506112186,0.7769135434038343,Heart
0.9850784505694969,0.8483510607945022,0.8904032198187581,0.9793203971590642,102.16204217372824,1.0058796420733567,0.7984049611086189,Heart
0.8382570313575097,0.8473484965852977,0.8699425922172629,0.8286497113540184,117.27875309105349,1.0115939459965453,0.7821258898010859,Heart
1.1652641422167858,0.8400223588183064,0.8596832298869896,1.1514014502759706,98.59651915139658,1.012039842348203,0.7655683182013874,Heart
1.0648296803185573,0.8676784191303001,0.8634684529174184,1.044293092150777,104.98003021886561,1.0196655405672408,0.7765390618465661,Heart
0.9462699257628009,0.873241305613568,0.8568004820404943,0.9289261209641626,106.65143133601818,1.0186708118193906,0.7676991069337123,Heart
1.5340777639617622,0.8714979399333482,0.8578398811772335,1.509601794043955,74.39274184088988,1.0162135273118882,0.7602298549791815,Heart
1.1272503919115613,0.8720612129140771,0.8582848389203201,1.1020849709347114,87.27113325792374,1.0228343745178798,0.7645991904885528,Heart
0.8610031611663925,0.8790252664014069,0.8355214256980589,0.844027473496798,107.30885431166465,1.0201127193161905,0.7391134240356634,Heart
0.9732200487296235,0.8721467046691799,0.8478898779922763,0.9516782857914975,104.84050396501965,1.0226355515931627,0.7552159823366618,Heart
0.7898295353166891,0.8466943122589596,0.8618086567892311,0.7765760433339355,121.59243038906854,1.0170665733208235,0.7765156393708761,Heart
1.0021140008939513,0.8246128219507483,0.8709662899739982,0.9948903796353757,103.66620692644551,1.0072607207853623,0.7816636366264988,Heart
0.8274500807963154,0.8596205058374061,0.8635555903925924,0.8138695829880872,120.31300533095653,1.0166863316827348,0.7659913937845265,Heart
0.8483769764457261,0.8451498162128926,0.8647696022904577,0.8343527425789462,115.10798985853734,1.016808518928615,0.7716865934574292,Heart
0.8133429899716528,0.8222527448336733,0.8745568182414474,0.8036943139803314,114.72328810779234,1.012005405318268,0.7820702580057045,Heart
1.0472597847315592,0.8387058059018636,0.8601650390290863,1.0320327855907148,107.3794818332338,1.0147543753972201,0.7677783572230659,Heart
0.75659878701258,0.8455791956886889,0.8800603262492667,0.7544700681105465,117.8815664347615,1.0028214756184621,0.7862194823513504,Heart
0.9856375433312738,0.8575065973061607,0.9061670749394584,0.983526137710364,115.99001438584627,1.002146771234596,0.8241721594157674,Heart
1.1970600086167078,0.8476387597861442,0.8739953979135586,1.1936828744365018,97.82215538207578,1.0028291720125415,0.7821507815975052,Heart
0.8754310099900601,0.8115514174427341,0.887350326690884,0.8681150962390529,126.23383743480882,1.0084273546015983,0.7966019442418056,Heart
0.9835832121855099,0.8646868539998206,0.8782390110953422,0.9689010985366905,107.29285836634837,1.015153366706874,0.7875981827895898,Heart
0.8245828059354934,0.851935401287273,0.8879485586834286,0.8195298941792459,113.78429122481359,1.0061656222575113,0.7990302235818757,Heart
0.9141531225288939,0.8309462575948987,0.8768522624649252,0.8921048956541107,107.69713055824899,1.0247148367666081,0.7858209591053272,Heart
0.800163061283021,0.8498471549787792,0.8931044594584027,0.8001092123878147,116.52243613739402,1.000067301931252,0.809858829665977,Heart
0.8940765188843688,0.8465003253951072,0.9152186121950815,0.8911065164446047,111.72503312103156,1.003332937628617,0.8208286839506284,Heart
1.0857143922917962,0.8545558494974776,0.853315467829996,1.0630672167078186,95.17168935876205,1.0213036158278996,0.7677676198715861,Heart
0.9430006306061555,0.843769437584015,0.84815509610961,0.9315289683154676,103.47591531390266,1.0123148744492967,0.7530815209203159,Heart
0.8670338295298524,0.84156743940842,0.888120839503454,0.8546443637974837,114.05467869055214,1.014496633052511,0.78992210220809,Heart
0.9261666042391618,0.8635436522287054,0.8762794808061773,0.9171477464386072,111.16007523075199,1.0098335931539666,0.7705518739221714,Heart
0.8981068630855317,0.8529119750170694,0.8993711547557984,0.891004777296217,119.73097195368523,1.007970872850835,0.8034198534564487,Heart
0.8526381080347782,0.8380056111073156,0.8819126363485204,0.8452224139685908,121.03290173418372,1.0087736599782873,0.7798124793018444,Heart
1.0297424795607106,0.8413882915981094,0.9158755275401028,1.0293004479574486,108.44049360863406,1.0004294485678493,0.8122517395066547,Heart
0.8961965899419182,0.8495312523282098,0.8858112608712688,0.8891358218603111,113.63060912169003,1.0079411580413373,0.7830615913617299,Heart
0.808427857773208,0.8372393698794495,0.8533161997643772,0.793389824713463,121.64492090990449,1.0189541541765752,0.7567266850215776,Heart
0.910416792242454,0.8349773783791897,0.8859645223646982,0.9023682656998343,113.68915703679268,1.00891933687005,0.7900935788464155,Heart
0.8547930008361594,0.8375374374176136,0.8611152722054473,0.8425897927175705,118.45813019140796,1.0144829764424637,0.7611108783988632,Heart
0.9217351919302278,0.8392713955474913,0.9026544991737941,0.9217351919302278,113.12670237328156,0.9968690141202974,0.8035241437506647,Heart
0.9292910864493142,0.8633093865180108,0.8811253398497133,0.9192931870399744,113.67911888253794,1.0108756374465604,0.7905186647573905,Heart
1.020023147387821,0.8613803098666294,0.8884184624651693,1.000926627258143,103.8249637656638,1.0190788411554097,0.7968481656592986,Heart
0.9083122155542983,0.8166800999849059,0.8914664444531395,0.9002559757030042,114.64952362814272,1.0089488324084748,0.7899845248062891,Heart
0.890421966514353,0.8731024389683584,0.8955785694007532,0.8885028004201281,119.07666661843054,1.0021600000510043,0.8199180204891174,Heart
0.8963174759382719,0.8659537682598225,0.8512264871191001,0.8805512788479823,116.36603694705803,1.0179049164642817,0.7581458389635538,Heart
0.9234302015946747,0.8570079534161158,0.8884960299856175,0.9119172851056452,120.72965538480682,1.0126249569747938,0.7973756310740351,Heart
1.087293217690088,0.8596530490006958,0.8573060495847059,1.068870279450649,99.9365187412411,1.0172358971838076,0.7577772246944894,Heart
0.9181629344309914,0.8684061212916117,0.8891840889362994,0.9087957825623897,113.36907627386131,1.0103072131807112,0.7833682853780203,Heart
1.3311909084682212,0.8768237239049614,0.8528772009336402,1.30488660535232,91.78508847538153,1.0201583057163799,0.7610648446958672,Heart
0.9976502189301684,0.8608928953968151,0.8756788064585472,0.9806554973473733,110.03507089046334,1.0173299610604998,0.7725291014374637,Heart
0.9479049763229357,0.8683780397611126,0.8662289447982022,0.9337545651686007,110.98468246260799,1.0151543153652802,0.7700647639066946,Heart
0.8963872793512243,0.846586861636834,0.8643758709012455,0.8799998879346137,115.05753001301963,1.0186220380721551,0.7751700163636639,Heart
